#!format=2
# Station Name;Slot;Module Name;Model Id;I Addr;Q Addr;Custom Parameters  (Slot = plug order; first free position is used)
n0056-uc23-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5184;5184;
n0056-uc23-el001-k30001;2;-K30003;6ES7131-6BH01-0BA0;5186;5186;
n0056-uc23-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;5197;5197;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0056-uc23-el001-k30001;4;-K30005;6ES7136-6BA01-0CA0;5207;5207;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0057-uc234-xn10;1;-XN10;55556_DefaultCard;5312;5312;Failsafe_FDestinationAddress=157
n0058-ct2-el003-k30001;1;-K30002;6ES7131-6BH01-0BA0;5321;5321;
n0058-ct2-el003-k30001;2;-K30003;6ES7136-6BA01-0CA0;5332;5332;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0058-ct2-el003-k30001;3;-K30004;6ES7136-6BA01-0CA0;5342;5342;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0058-ct2-el003-k30001;4;-K30005;6ES7136-6BA01-0CA0;5352;5352;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0058-ct2-el003-k30001;5;-K30006;6ES7136-6BA01-0CA0;5362;5362;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0058-ct2-el003-k30001;6;-K30007;6ES7136-6BA01-0CA0;5372;5372;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0058-ct2-el003-k30001;7;-K30008;6ES7136-6DB00-0CA0;5402;5402;PotentialGroup=1
n0058-ct2-el003-k30001;8;-K30009;6ES7136-6DB00-0CA0;5407;5407;
n0061-uc22-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5437;5437;
n0061-uc22-el001-k30001;2;-K30003;6ES7131-6BH01-0BA0;5439;5439;
n0061-uc22-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;5450;5450;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0061-uc22-el001-k30001;4;-K30005;6ES7136-6BA01-0CA0;5460;5460;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0062-uc224-xn10;1;-XN10;55556_DefaultCard;5565;5565;Failsafe_FDestinationAddress=162
n0063-lv006-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5574;5574;
n0063-lv006-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;5585;5585;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0063-lv006-el001-k30001;3;-K30004;6ES7136-6DB00-0CA0;5615;5615;PotentialGroup=1
n0066-uc21-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5645;5645;
n0066-uc21-el001-k30001;2;-K30003;6ES7131-6BH01-0BA0;5647;5647;
n0066-uc21-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;5658;5658;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0066-uc21-el001-k30001;4;-K30005;6ES7136-6BA01-0CA0;5668;5668;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0067-uc214-xn10;1;-XN10;55556_DefaultCard;5773;5773;Failsafe_FDestinationAddress=167
n0070-uf31-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5782;5782;
n0070-uf31-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;5793;5793;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0070-uf31-el001-k30001;3;-K30004;6ES7136-6DB00-0CA0;5823;5823;PotentialGroup=1
n0070-uf31-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;5828;5828;
n0071-uf41-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5858;5858;
n0071-uf41-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;5869;5869;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0071-uf41-el001-k30001;3;-K30004;6ES7136-6DB00-0CA0;5899;5899;PotentialGroup=1
n0071-uf41-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;5904;5904;
n0072-uf51-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;5934;5934;
n0072-uf51-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;5945;5945;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0080-uf511-xn10;1;-XN10;55556_DefaultCard;6010;6010;Failsafe_FDestinationAddress=180
n0073-ifg31-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6019;6019;
n0073-ifg31-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6030;6030;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0073-ifg31-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;6040;6040;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0073-ifg31-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;6070;6070;PotentialGroup=1
n0073-ifg31-el001-k30001;5;-K30006;6ES7136-6DB00-0CA0;6075;6075;
n0074-ifg41-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6105;6105;
n0074-ifg41-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6116;6116;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0074-ifg41-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;6126;6126;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0074-ifg41-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;6156;6156;PotentialGroup=1
n0074-ifg41-el001-k30001;5;-K30006;6ES7136-6DB00-0CA0;6161;6161;
n0075-uf32-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6191;6191;
n0075-uf32-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6202;6202;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0075-uf32-el001-k30001;3;-K30004;6ES7136-6DB00-0CA0;6232;6232;PotentialGroup=1
n0075-uf32-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;6237;6237;
n0075-uf32-el001-k30001;5;-K30006;6ES7136-6DB00-0CA0;6242;6242;
n0076-uf42-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6272;6272;
n0076-uf42-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6283;6283;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0076-uf42-el001-k30001;3;-K30004;6ES7136-6DB00-0CA0;6313;6313;PotentialGroup=1
n0076-uf42-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;6318;6318;
n0082-zp002-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6348;6348;
n0082-zp002-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6359;6359;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0082-zp002-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;6369;6369;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0082-zp002-el001-k30001;4;-K30005;6ES7136-6DB00-0CA0;6399;6399;PotentialGroup=1
n0082-zp002-el001-k30001;5;-K30006;6ES7132-6BH01-0BA0;6409;6409;
n0083-lv001-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6440;6440;
n0083-lv001-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6451;6451;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0084-lv001-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6526;6526;
n0084-lv001-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6537;6537;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0085-uc29-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6612;6612;
n0085-uc29-el001-k30001;2;-K30003;6ES7136-6BA01-0CA0;6623;6623;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0085-uc29-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;6633;6633;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0085-uc29-el001-k30001;4;-K30005;6ES7136-6BA01-0CA0;6643;6643;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0085-uc29-el001-k30001;5;-K30006;6ES7136-6DB00-0CA0;6673;6673;PotentialGroup=1
n0091-zp001-el001-k30001;1;-K40002;6ES7131-6BH01-0BA0;6703;6703;
n0091-zp001-el001-k30001;2;-K40003;6ES7136-6BA01-0CA0;6714;6714;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0091-zp001-el001-k30001;3;-K40004;6ES7136-6BA01-0CA0;6724;6724;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0091-zp001-el001-k30001;4;-K40005;6ES7136-6BA01-0CA0;6734;6734;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0091-zp001-el001-k30001;5;-K40010;6ES7136-6BA01-0CA0;6744;6744;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0091-zp001-el001-k30001;6;-K40006;6ES7136-6DB00-0CA0;6764;6764;PotentialGroup=1
n0091-zp001-el001-k30001;7;-K40007;6ES7136-6DB00-0CA0;6769;6769;
n0091-zp001-el001-k30001;8;-K40008;6ES7136-6DB00-0CA0;6774;6774;
n0091-zp001-el001-k30001;9;-K40009;6ES7132-6BH01-0BA0;6784;6784;
n0093-ug7-el001-k30001;1;-K30002;6ES7131-6BH01-0BA0;6815;6815;
n0093-ug7-el001-k30001;2;-K30003;6ES7131-6BH01-0BA0;6817;6817;
n0093-ug7-el001-k30001;3;-K30004;6ES7136-6BA01-0CA0;6828;6828;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0093-ug7-el001-k30001;4;-K30005;6ES7136-6BA01-0CA0;6838;6838;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0093-ug7-el001-k30001;5;-K30006;6ES7136-6BA01-0CA0;6848;6848;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0093-ug7-el001-k30001;6;-K30007;6ES7136-6BA01-0CA0;6858;6858;Failsafe_DiscrepancyTime.Ch(0-7)=100
n0093-ug7-el001-k30001;7;-K30008;6ES7136-6DB00-0CA0;6888;6888;PotentialGroup=1
n0093-ug7-el001-k30001;8;-K30009;6ES7136-6DB00-0CA0;6893;6893;
n0093-ug7-el001-k30001;9;-K30010;6ES7136-6DB00-0CA0;6898;6898;
n0093-ug7-el001-k30001;10;-K30011;6ES7136-6DB00-0CA0;6903;6903;
n0093-ug7-el001-k30001;11;-K30012;6ES7136-6DB00-0CA0;6908;6908;
n0093-ug7-el001-k30001;12;-K30013;6ES7136-6DB00-0CA0;6913;6913;
n0093-ug7-el001-k30001;13;-K30014;6ES7136-6DB00-0CA0;6918;6918;
n0094-ug7-xn10;1;-XN10;55556_DefaultCard;6948;6948;Failsafe_FDestinationAddress=194
