# Station Name;Device Type;IP Address;Submodule 1 Name;Submodule 1 Type;Submodule 2 Name;Submodule 2 Type;...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0051-uc24-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.51;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7131-6BH01-0BA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6BA00-0CA0;-K30006;6ES7136-6BA00-0CA0;-K30007;6ES7136-6BA00-0CA0;-K30008;6ES7136-6DB00-0CA0;-K30009;6ES7136-6DB00-0CA0;-K30010;6ES7136-6DB00-0CA0;-K30011;6ES7136-6DB00-0CA0;-K30012;6ES7136-6DB00-0CA0;-K30013;6ES7136-6DB00-0CA0;;;;;;;;;;;;
n0056-uc23-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.56;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7131-6BH01-0BA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6BA00-0CA0;-K30006;6ES7136-6BA00-0CA0;-K30007;6ES7136-6BA00-0CA0;-K30008;6ES7136-6DB00-0CA0;-K30009;6ES7136-6DB00-0CA0;-K30010;6ES7136-6DB00-0CA0;-K30011;6ES7136-6DB00-0CA0;-K30012;6ES7136-6DB00-0CA0;-K30013;6ES7136-6DB00-0CA0;;;;;;;;;;;;
n0058-ct2-el003-k30001;6ES7155-6AU01-0BN0;192.168.51.58;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6BA00-0CA0;-K30006;6ES7136-6BA00-0CA0;-K30007;6ES7136-6BA00-0CA0;-K30008;6ES7136-6DB00-0CA0;-K30009;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;
n0061-uc22-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.61;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7131-6BH01-0BA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6BA00-0CA0;-K30006;6ES7136-6BA00-0CA0;-K30007;6ES7136-6BA00-0CA0;-K30008;6ES7136-6DB00-0CA0;-K30009;6ES7136-6DB00-0CA0;-K30010;6ES7136-6DB00-0CA0;-K30011;6ES7136-6DB00-0CA0;-K30012;6ES7136-6DB00-0CA0;-K30013;6ES7136-6DB00-0CA0;;;;;;;;;;;;
n0063-lv006-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.63;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0066-uc21-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.66;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7131-6BH01-0BA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6BA00-0CA0;-K30006;6ES7136-6BA00-0CA0;-K30007;6ES7136-6BA00-0CA0;-K30008;6ES7136-6DB00-0CA0;-K30009;6ES7136-6DB00-0CA0;-K30010;6ES7136-6DB00-0CA0;-K30011;6ES7136-6DB00-0CA0;-K30012;6ES7136-6DB00-0CA0;-K30013;6ES7136-6DB00-0CA0;;;;;;;;;;;;
n0070-uf31-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.70;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6DB00-0CA0;-K30005;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0071-uf41-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.71;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6DB00-0CA0;-K30005;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0072-uf51-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.72;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6DB00-0CA0;-K30005;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0073-ifg31-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.73;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6DB00-0CA0;-K30006;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0074-ifg41-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.74;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6DB00-0CA0;-K30006;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0075-uf32-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.75;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6DB00-0CA0;-K30005;6ES7136-6DB00-0CA0;-K30006;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0076-uf42-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.76;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6DB00-0CA0;-K30005;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0082-zp002-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.82;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6DB00-0CA0;-K30006;6ES7132-6BH01-0BA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0083-lv001-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.83;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6DB00-0CA0;-K30006;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0084-lv001-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.84;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6DB00-0CA0;-K30006;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0085-uc29-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.85;-K30001;6ES7155-6AU01-0BN0;-K30002;6ES7131-6BH01-0BA0;-K30003;6ES7136-6BA00-0CA0;-K30004;6ES7136-6BA00-0CA0;-K30005;6ES7136-6BA00-0CA0;-K30006;6ES7136-6DB00-0CA0;;;;;;;;;;;;;;;;;;;;;;;;;;
n0091-zp001-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.91;-K40001;6ES7155-6AU01-0BN0;-K40002;6ES7131-6BH01-0BA0;-K40003;6ES7136-6BA00-0CA0;-K40004;6ES7136-6BA00-0CA0;-K40005;6ES7136-6BA00-0CA0;-K40006;6ES7136-6DB00-0CA0;-K40007;6ES7136-6DB00-0CA0;-K40008;6ES7136-6DB00-0CA0;-K40009;6ES7132-6BH01-0BA0;;;;;;;;;;;;;;;;;;;;
